# rigor-atlas evidence check for TIER-MAP.md TM-RA-1 / TM-RA-10, written 2026-09-25 by search/tools/quote-check.mjs ra (format 1)
# source: rigor-atlas DB snapshot sha256=881cce40223af3079311f3390bfa851ff6b36aa792fcc225d45fd12ab91d366f; each file read with git at its repository's pinned commit (repos.sha) from [LOCAL_MIRROR]; quote text is not stored, only the first 16 hex of its sha256
# techniques: KNOW with at least one code evidence path, forks excluded: 1412; TM-RA-1 1412 (of which 11 only through a relocated-once path, N4); TM-RA-10 0
# evidence paths checked: 3478; raw states CURRENT 3397, RELOCATED 73, STALE 8
technique_id	repo	commit	path	line	quote_sha16	raw_state	occurrences	found_at	normalized	technique_rule
ra:technique:franken_numpy/rm-spec-first/6e31f882	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-python/src/lib.rs	211	befd05ecf22fb0ce	CURRENT	1	211-211	CURRENT	TM-RA-1
ra:technique:franken_numpy/rm-unsafe-discipline/2b6efccc	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-conformance/tests/codebase_hygiene.rs	174	7127403a7ac28414	CURRENT	1	174-174	CURRENT	TM-RA-1
ra:technique:franken_numpy/rm-unsafe-discipline/2b6efccc	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-conformance/tests/codebase_hygiene.rs	186	5ce7d64a08fd829e	CURRENT	1	186-186	CURRENT	TM-RA-1
ra:technique:franken_numpy/rm-unsafe-discipline/2b6efccc	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-conformance/tests/codebase_hygiene.rs	195	d26c927f8c1f65e3	CURRENT	1	195-195	CURRENT	TM-RA-1
ra:technique:franken_numpy/rng-algorithms/ace5ad1d	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-random/src/lib.rs	1082	496f8b2ffd703255	CURRENT	1	1082-1082	CURRENT	TM-RA-1
ra:technique:franken_numpy/rng-algorithms/ace5ad1d	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-random/src/lib.rs	1394	0046fbb7f91a02fe	CURRENT	1	1394-1394	CURRENT	TM-RA-1
ra:technique:franken_numpy/rng-algorithms/ace5ad1d	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-random/src/lib.rs	735	663dc80230a00037	CURRENT	1	735-735	CURRENT	TM-RA-1
ra:technique:franken_numpy/rng-algorithms/ace5ad1d	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-random/src/lib.rs	15472	e17a23136db576f9	CURRENT	1	15472-15472	CURRENT	TM-RA-1
ra:technique:franken_numpy/simd-bit-tricks/723f62d9	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-linalg/src/lib.rs	19	18c5acd0a1f8e6aa	CURRENT	1	19-19	CURRENT	TM-RA-1
ra:technique:franken_numpy/simd-bit-tricks/723f62d9	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-ufunc/src/lib.rs	31217	59f363901338f5c2	CURRENT	1	31217-31217	CURRENT	TM-RA-1
ra:technique:franken_numpy/special-functions/569b39e2	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-ufunc/src/lib.rs	27886	f231f60496f8656d	CURRENT	1	27886-27886	CURRENT	TM-RA-1
ra:technique:franken_numpy/special-functions/569b39e2	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-ufunc/src/lib.rs	34713	dc2e3c3a6bdc2b95	CURRENT	1	34713-34713	CURRENT	TM-RA-1
ra:technique:franken_numpy/svd/7a7e3862	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-linalg/src/lib.rs	42	8a54697a54816f90	CURRENT	1	42-42	CURRENT	TM-RA-1
ra:technique:franken_numpy/svd/7a7e3862	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-linalg/src/lib.rs	45	e63b4613a5a5e9af	CURRENT	1	45-45	CURRENT	TM-RA-1
ra:technique:franken_numpy/twosum-fma/d2c48da6	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-ufunc/src/lib.rs	32773	fb60bc52babce4db	CURRENT	1	32773-32773	CURRENT	TM-RA-1
ra:technique:franken_numpy/twosum-fma/d2c48da6	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-ufunc/src/lib.rs	47323	1609ac33e1d643de	CURRENT	1	47323-47323	CURRENT	TM-RA-1
ra:technique:franken_numpy/ulp-float-semantics/521da17c	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-python/src/lib.rs	734	670a3d6738e11b3b	CURRENT	1	734-734	CURRENT	TM-RA-1
ra:technique:franken_numpy/ulp-float-semantics/521da17c	franken_numpy	85a2358554a22872264c03348dd0e437325cf6d6	crates/fnp-ufunc/examples/perf_binary_parallel.rs	6	5ecfe8145153a819	CURRENT	1	6-6	CURRENT	TM-RA-1
ra:technique:franken_ocr/cvar-rockafellar-uryasev/0caf5132	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/tail_risk.rs	191	fdfa26bd43cbe363	CURRENT	1	191-191	CURRENT	TM-RA-1
ra:technique:franken_ocr/cvar-rockafellar-uryasev/0caf5132	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/tail_risk.rs	197	f8d38cfd93246525	CURRENT	1	197-197	CURRENT	TM-RA-1
ra:technique:franken_ocr/cvar-rockafellar-uryasev/0caf5132	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/tail_risk.rs	846	464f608b5cfde5e3	CURRENT	1	846-846	CURRENT	TM-RA-1
ra:technique:franken_ocr/e-value/dd30d3c5	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/conformal.rs	60	9c48d74c19bac045	CURRENT	1	60-60	CURRENT	TM-RA-1
ra:technique:franken_ocr/e-value/dd30d3c5	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/conformal.rs	400	4f87244f54a380b3	CURRENT	1	400-400	CURRENT	TM-RA-1
ra:technique:franken_ocr/e-value/dd30d3c5	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/conformal.rs	407	31bb519989da7ed1	CURRENT	1	407-407	CURRENT	TM-RA-1
ra:technique:franken_ocr/e-value/dd30d3c5	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/conformal.rs	944	87b2d5ba67ea157a	CURRENT	1	944-944	CURRENT	TM-RA-1
ra:technique:franken_ocr/generalized-pareto-pot/5c6dc32a	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/tail_risk.rs	238	8729e221738ed2e0	CURRENT	1	238-238	CURRENT	TM-RA-1
ra:technique:franken_ocr/generalized-pareto-pot/5c6dc32a	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/tail_risk.rs	274	18b21e81d7b0daf2	CURRENT	1	274-274	CURRENT	TM-RA-1
ra:technique:franken_ocr/generalized-pareto-pot/5c6dc32a	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/tail_risk.rs	363	08f9de19e87a87ac	CURRENT	1	363-363	CURRENT	TM-RA-1
ra:technique:franken_ocr/hoeffding-inequality/c3173f1b	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/conformance.rs	851	748b06c1df4f5192	CURRENT	1	851-851	CURRENT	TM-RA-1
ra:technique:franken_ocr/hoeffding-inequality/c3173f1b	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/conformance.rs	852	2ff8d1d7244b4918	CURRENT	1	852-852	CURRENT	TM-RA-1
ra:technique:franken_ocr/hoeffding-inequality/c3173f1b	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/conformance.rs	854	5edaa4996ce342d2	CURRENT	1	854-854	CURRENT	TM-RA-1
ra:technique:franken_ocr/lagrangian-rate-distortion/f52773cc	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/quant/bit_allocator.rs	14	02ca47db69de6332	CURRENT	1	14-14	CURRENT	TM-RA-1
ra:technique:franken_ocr/lagrangian-rate-distortion/f52773cc	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/quant/bit_allocator.rs	601	c92ac2a00105a640	CURRENT	1	601-601	CURRENT	TM-RA-1
ra:technique:franken_ocr/lagrangian-rate-distortion/f52773cc	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/quant/bit_allocator.rs	1397	ba187a51d868b1ac	CURRENT	1	1397-1397	CURRENT	TM-RA-1
ra:technique:franken_ocr/named-distributions/8867b711	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/conformance.rs	845	70c6fda24265164d	CURRENT	1	845-845	CURRENT	TM-RA-1
ra:technique:franken_ocr/newton-raphson/cb212346	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/usl.rs	386	80f29d5cda3ac5a4	CURRENT	1	386-386	CURRENT	TM-RA-1
ra:technique:franken_ocr/quantization-int8/232fd688	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	focr-ios/src/lib.rs	244	8ca6d2cc6c08772a	CURRENT	1	244-244	CURRENT	TM-RA-1
ra:technique:franken_ocr/quantization-int8/232fd688	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/simd/x86.rs	42	638313b3cbd32297	CURRENT	1	42-42	CURRENT	TM-RA-1
ra:technique:franken_ocr/quantization-int8/232fd688	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/simd/x86.rs	134	c73cbd08c18a8352	CURRENT	1	134-134	CURRENT	TM-RA-1
ra:technique:franken_ocr/special-functions/e7d2dbc2	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/conformance.rs	698	e58dd9263e04da8b	CURRENT	1	698-698	CURRENT	TM-RA-1
ra:technique:franken_ocr/special-functions/e7d2dbc2	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/conformance.rs	700	e9064c7ddd2012ae	CURRENT	1	700-700	CURRENT	TM-RA-1
ra:technique:franken_ocr/special-functions/e7d2dbc2	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/conformance.rs	747	db1cae5302c0c89d	CURRENT	1	747-747	CURRENT	TM-RA-1
ra:technique:franken_ocr/universal-scalability-law/3ad5206a	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/usl.rs	17	5139b653f9194888	CURRENT	1	17-17	CURRENT	TM-RA-1
ra:technique:franken_ocr/universal-scalability-law/3ad5206a	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/usl.rs	34	8bea25b0e163c6bf	CURRENT	1	34-34	CURRENT	TM-RA-1
ra:technique:franken_ocr/universal-scalability-law/3ad5206a	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/usl.rs	53	6af849c8b383c714	CURRENT	1	53-53	CURRENT	TM-RA-1
ra:technique:franken_ocr/universal-scalability-law/3ad5206a	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/usl.rs	338	8ea062eea3e3786b	CURRENT	1	338-338	CURRENT	TM-RA-1
ra:technique:franken_ocr/ville-inequality/d83d9002	franken_ocr	7690514f548605796b3e150115baf1d1648594e4	src/adaptive/conformal.rs	57	7947c179f9ee32d0	CURRENT	1	57-57	CURRENT	TM-RA-1
ra:technique:franken_overlap/bootstrap/1af8861f	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/grouped_metrics.rs	384	28308d6bac17d0c5	CURRENT	1	384-384	CURRENT	TM-RA-1
ra:technique:franken_overlap/bootstrap/1af8861f	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/grouped_metrics.rs	400	81c8e54bc443a991	CURRENT	1	400-400	CURRENT	TM-RA-1
ra:technique:franken_overlap/brier-score/cac199f7	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/metrics.rs	152	5a528fd70757541f	CURRENT	1	152-152	CURRENT	TM-RA-1
ra:technique:franken_overlap/brier-score/cac199f7	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/metrics.rs	156	c69db312be6643c3	CURRENT	1	156-156	CURRENT	TM-RA-1
ra:technique:franken_overlap/diff-algorithms/568adaf8	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/verify.rs	166	184fc0a4643798e0	CURRENT	1	166-166	CURRENT	TM-RA-1
ra:technique:franken_overlap/diff-algorithms/568adaf8	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/verify.rs	196	3e31cef7acdd4e08	CURRENT	1	196-196	CURRENT	TM-RA-1
ra:technique:franken_overlap/diff-algorithms/568adaf8	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/verify.rs	197	ca68435d4180ff3f	CURRENT	1	197-197	CURRENT	TM-RA-1
ra:technique:franken_overlap/information-retrieval-ranking/81ebe085	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/ap_ranker.rs	171	e0c871cd24a5bd7a	CURRENT	1	171-171	CURRENT	TM-RA-1
ra:technique:franken_overlap/information-retrieval-ranking/81ebe085	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/ap_ranker.rs	170	9c707e828dd7274c	CURRENT	1	170-170	CURRENT	TM-RA-1
ra:technique:franken_overlap/information-retrieval-ranking/81ebe085	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/ap_ranker.rs	190	c418ced6eb319647	CURRENT	1	190-190	CURRENT	TM-RA-1
ra:technique:franken_overlap/log-loss-proper-scoring/7f7e14c1	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/metrics.rs	161	071e578b92552ec2	CURRENT	1	161-161	CURRENT	TM-RA-1
ra:technique:franken_overlap/log-loss-proper-scoring/7f7e14c1	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/metrics.rs	173	cda4eb2dc72aec6b	CURRENT	1	173-173	CURRENT	TM-RA-1
ra:technique:franken_overlap/minhash-lsh/5f86dcb8	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-bench/src/retrieval_baselines.rs	150	e2de73aff440683d	CURRENT	1	150-150	CURRENT	TM-RA-1
ra:technique:franken_overlap/phase-hashed-cross-correlation/ac6e10d0	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/spectral.rs	76	5d65518181b49aaa	CURRENT	1	76-76	CURRENT	TM-RA-1
ra:technique:franken_overlap/phase-hashed-cross-correlation/ac6e10d0	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/spectral.rs	170	22b7886b534ea4db	CURRENT	1	170-170	CURRENT	TM-RA-1
ra:technique:franken_overlap/phase-hashed-cross-correlation/ac6e10d0	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/spectral.rs	193	734afbc58de7e490	CURRENT	1	193-193	CURRENT	TM-RA-1
ra:technique:franken_overlap/phase-hashed-cross-correlation/ac6e10d0	franken_overlap	be04ab18ffef9e8abd07eff1cb68feeea4f520df	crates/fo-core/src/spectral.rs	82	685ea59b1b134310	CURRENT	1	82-82	CURRENT	TM-RA-1
ra:technique:franken_snowflake/diff-algorithms/fc4705bd	franken_snowflake	943d1b0b29b31f67f3fb6c5632f66bc6a67bb483	crates/franken-snowflake-catalog/src/predicate.rs	251	f76320b520c5b96b	CURRENT	1	251-251	CURRENT	TM-RA-1
ra:technique:franken_snowflake/diff-algorithms/fc4705bd	franken_snowflake	943d1b0b29b31f67f3fb6c5632f66bc6a67bb483	crates/franken-snowflake-catalog/src/predicate.rs	284	9c1211b37ecdddda	CURRENT	1	284-284	CURRENT	TM-RA-1
ra:technique:franken_snowflake/merkle-tree/84b8370c	franken_snowflake	943d1b0b29b31f67f3fb6c5632f66bc6a67bb483	crates/franken-snowflake-cache/src/lib.rs	1352	d27ae92d79c0e26a	CURRENT	1	1352-1352	CURRENT	TM-RA-1
ra:technique:franken_snowflake/merkle-tree/84b8370c	franken_snowflake	943d1b0b29b31f67f3fb6c5632f66bc6a67bb483	crates/franken-snowflake-cache/src/lib.rs	56	dfcace957e4ca5f5	CURRENT	1	56-56	CURRENT	TM-RA-1
ra:technique:franken_snowflake/rng-algorithms/8885e892	franken_snowflake	943d1b0b29b31f67f3fb6c5632f66bc6a67bb483	crates/franken-snowflake-testkit/src/harness/clock.rs	118	7593a7b0e20ae607	CURRENT	1	118-118	CURRENT	TM-RA-1
ra:technique:franken_snowflake/rng-algorithms/8885e892	franken_snowflake	943d1b0b29b31f67f3fb6c5632f66bc6a67bb483	crates/franken-snowflake-testkit/src/harness/clock.rs	134	45bce34816e119fe	CURRENT	1	134-134	CURRENT	TM-RA-1
ra:technique:franken_surveillance_system/cryptographic-primitives/dcaa49af	franken_surveillance_system	e05518aa24bec8703714d70c83f2c39a970d767b	crates/fss-core/src/digest.rs	1	1b69696a8722e98a	CURRENT	1	1-1	CURRENT	TM-RA-1
ra:technique:franken_surveillance_system/cryptographic-primitives/dcaa49af	franken_surveillance_system	e05518aa24bec8703714d70c83f2c39a970d767b	crates/fss-core/src/digest.rs	8	08c5db85b15b0044	CURRENT	1	8-8	CURRENT	TM-RA-1
ra:technique:franken_surveillance_system/cryptographic-primitives/dcaa49af	franken_surveillance_system	e05518aa24bec8703714d70c83f2c39a970d767b	crates/fss-core/src/digest.rs	193	85798b928cc03a98	CURRENT	1	193-193	CURRENT	TM-RA-1
ra:technique:franken_surveillance_system/merkle-tree/e33f2361	franken_surveillance_system	e05518aa24bec8703714d70c83f2c39a970d767b	crates/fss-ledger/src/journal.rs	40	602bb7bf849ea409	CURRENT	1	40-40	CURRENT	TM-RA-1
ra:technique:franken_surveillance_system/merkle-tree/e33f2361	franken_surveillance_system	e05518aa24bec8703714d70c83f2c39a970d767b	crates/fss-ledger/src/journal.rs	218	a29bd2d3d47180e5	CURRENT	1	218-218	CURRENT	TM-RA-1
ra:technique:franken_surveillance_system/merkle-tree/e33f2361	franken_surveillance_system	e05518aa24bec8703714d70c83f2c39a970d767b	crates/fss-ledger/src/recovery.rs	95	c4a47b1be1db2c61	CURRENT	1	95-95	CURRENT	TM-RA-1
ra:technique:franken_surveillance_system/merkle-tree/e33f2361	franken_surveillance_system	e05518aa24bec8703714d70c83f2c39a970d767b	crates/fss-ledger/src/recovery.rs	104	c564eaa13c82a790	CURRENT	1	104-104	CURRENT	TM-RA-1
ra:technique:franken_surveillance_system/two-phase-commit-sagas/803a8237	franken_surveillance_system	e05518aa24bec8703714d70c83f2c39a970d767b	crates/fss-core/src/effect.rs	27	f14acbc8ce23a188	CURRENT	1	27-27	CURRENT	TM-RA-1
ra:technique:franken_surveillance_system/two-phase-commit-sagas/803a8237	franken_surveillance_system	e05518aa24bec8703714d70c83f2c39a970d767b	crates/fss-core/src/effect.rs	185	156350f28217b037	CURRENT	1	185-185	CURRENT	TM-RA-1
ra:technique:franken_surveillance_system/two-phase-commit-sagas/803a8237	franken_surveillance_system	e05518aa24bec8703714d70c83f2c39a970d767b	crates/fss-core/src/effect.rs	193	23e3cf013b9d81d2	CURRENT	1	193-193	CURRENT	TM-RA-1
ra:technique:franken_tts/deterministic-float-reduction/ccde62c5	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-kernels/src/f32ref.rs	26	07cf652dff876d73	CURRENT	1	26-26	CURRENT	TM-RA-1
ra:technique:franken_tts/deterministic-float-reduction/ccde62c5	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-kernels/src/f32ref.rs	57	e032416f72058fc5	CURRENT	1	57-57	CURRENT	TM-RA-1
ra:technique:franken_tts/kl-divergence/84593dfd	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-conformance/src/production.rs	47	6620ce8f3625974c	CURRENT	1	47-47	CURRENT	TM-RA-1
ra:technique:franken_tts/kl-divergence/84593dfd	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-conformance/src/production.rs	58	2baf86c25e889422	CURRENT	1	58-58	CURRENT	TM-RA-1
ra:technique:franken_tts/kl-divergence/84593dfd	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-conformance/src/production.rs	73	68f06d2910c145ed	CURRENT	1	73-73	CURRENT	TM-RA-1
ra:technique:franken_tts/quantization-int8/107b8d85	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-artifacts/src/awq.rs	7	ae5eb97fd7d6b24c	CURRENT	1	7-7	CURRENT	TM-RA-1
ra:technique:franken_tts/quantization-int8/107b8d85	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-artifacts/src/awq.rs	102	3f3b8b71eb204409	CURRENT	1	102-102	CURRENT	TM-RA-1
ra:technique:franken_tts/quantization-int8/5ad426bd	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-artifacts/src/awq.rs	277	8a87d4fb81d09e5b	CURRENT	1	277-277	CURRENT	TM-RA-1
ra:technique:franken_tts/quantization-int8/5ad426bd	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-artifacts/src/awq.rs	316	d726c4d00a3a2f8b	CURRENT	1	316-316	CURRENT	TM-RA-1
ra:technique:franken_tts/quantization-int8/5ad426bd	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-artifacts/src/awq.rs	322	e82a9490a064599e	CURRENT	1	322-322	CURRENT	TM-RA-1
ra:technique:franken_tts/quantization-int8/5ad426bd	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-artifacts/src/awq.rs	325	f57a1362dd7842c7	CURRENT	1	325-325	CURRENT	TM-RA-1
ra:technique:franken_tts/quantization-int8/422385aa	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-kernels/src/int8.rs	271	c56b645d0b6c9c9a	CURRENT	1	271-271	CURRENT	TM-RA-1
ra:technique:franken_tts/reed-solomon-erasure/2e05a7b1	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-voicecard/src/lib.rs	898	1b81126f0fc284d6	CURRENT	1	898-898	CURRENT	TM-RA-1
ra:technique:franken_tts/reed-solomon-erasure/2e05a7b1	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-voicecard/src/lib.rs	914	3cb097156dca49aa	CURRENT	1	914-914	CURRENT	TM-RA-1
ra:technique:franken_tts/reed-solomon-erasure/2e05a7b1	franken_tts	c113efccdf3f7981e13ab912f660417c43009442	crates/ftts-voicecard/src/lib.rs	20	6f9042093fa21e31	CURRENT	1	20-20	CURRENT	TM-RA-1
ra:technique:franken_whisper/audio-dsp/1a27003e	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/native_engine/mel.rs	26	cb496ad6b31aa083	CURRENT	1	26-26	CURRENT	TM-RA-1
ra:technique:franken_whisper/audio-dsp/1a27003e	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/native_engine/mel.rs	1628	9ce41106fc5aba0c	CURRENT	1	1628-1628	CURRENT	TM-RA-1
ra:technique:franken_whisper/audio-dsp/1a27003e	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/native_engine/mel.rs	2307	f989055e6d90544a	CURRENT	1	2307-2307	CURRENT	TM-RA-1
ra:technique:franken_whisper/beta-bernoulli/6e289e06	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/backend/mod.rs	3217	b567147525ca8b93	CURRENT	1	3217-3217	CURRENT	TM-RA-1
ra:technique:franken_whisper/beta-bernoulli/6e289e06	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/backend/mod.rs	2522	61e606eb0952c16d	CURRENT	1	2522-2522	CURRENT	TM-RA-1
ra:technique:franken_whisper/brier-score/7d523a4d	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/backend/mod.rs	52	5c7d8418af062c1a	CURRENT	1	52-52	CURRENT	TM-RA-1
ra:technique:franken_whisper/brier-score/7d523a4d	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/backend/mod.rs	82	94bd4dd59dd50c04	CURRENT	1	82-82	CURRENT	TM-RA-1
ra:technique:franken_whisper/cryptographic-primitives/e1d68930	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/tty_audio.rs	27	db1f20bbf716a639	CURRENT	1	27-27	CURRENT	TM-RA-1
ra:technique:franken_whisper/diff-algorithms/1c3d4307	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/speculation.rs	175	60357beed09d8f91	CURRENT	1	175-175	CURRENT	TM-RA-1
ra:technique:franken_whisper/dynamic-time-warping/08f42243	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/native_engine/dtw.rs	6	8dfb4e429cf680d1	CURRENT	1	6-6	CURRENT	TM-RA-1
ra:technique:franken_whisper/dynamic-time-warping/08f42243	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/native_engine/dtw.rs	21	a7f9bd9819d8d257	CURRENT	1	21-21	CURRENT	TM-RA-1
ra:technique:franken_whisper/fft/bb3f4608	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/native_engine/mel.rs	2051	79c1328a9fa5c16b	CURRENT	1	2051-2051	CURRENT	TM-RA-1
ra:technique:franken_whisper/fft/bb3f4608	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/native_engine/mel.rs	12	af23046d88858fac	CURRENT	1	12-12	CURRENT	TM-RA-1
ra:technique:franken_whisper/libm-implementation/fb0e6029	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/native_engine/mel.rs	1238	da731e9ff5b24b33	CURRENT	1	1238-1238	CURRENT	TM-RA-1
ra:technique:franken_whisper/libm-implementation/fb0e6029	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/native_engine/mel.rs	1234	81293e217ba376a6	CURRENT	1	1234-1234	CURRENT	TM-RA-1
ra:technique:franken_whisper/local.whisper-special-token-id-derivation/d5c6b6c4	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/native_engine/tokenizer.rs	287	f8ce797d86db6d98	CURRENT	1	287-287	CURRENT	TM-RA-1
ra:technique:franken_whisper/local.whisper-special-token-id-derivation/d5c6b6c4	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/native_engine/tokenizer.rs	15	ddfdbdf5e6adb735	CURRENT	1	15-15	CURRENT	TM-RA-1
ra:technique:franken_whisper/preregistered-decision-gate/5fb85e4e	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/public_corpus.rs	138	be73f6ea0646950b	CURRENT	1	138-138	CURRENT	TM-RA-1
ra:technique:franken_whisper/preregistered-decision-gate/5fb85e4e	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/public_corpus.rs	187	81232474f115427f	CURRENT	1	187-187	CURRENT	TM-RA-1
ra:technique:franken_whisper/preregistered-decision-gate/5fb85e4e	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/public_corpus.rs	171	471658d8470644d0	CURRENT	1	171-171	CURRENT	TM-RA-1
ra:technique:franken_whisper/quantization-int8/9cc0fac2	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/native_engine/nn.rs	840	5b5191df905a6b64	CURRENT	1	840-840	CURRENT	TM-RA-1
ra:technique:franken_whisper/quantization-int8/9cc0fac2	franken_whisper	a98720194c14a94d45c44c520b801602a6e32b68	src/native_engine/nn.rs	886	c85e6f58652de520	CURRENT	1	886-886	CURRENT	TM-RA-1
